"
Necaxa
","
Tigres UANL
"
Starting XI
1,M. Barovero,[],1,N. Guzmán,[]
3,M. González,[],4,H. Ayala,[]
2,B. Beckeles,[],21,F. Meza,[]
26,Jairo González,[],6,Jorge Torres,"[('yellow-card', ""41'"")]"
33,M. De Luna,[],28,L. Rodríguez,[]
11,J. Isijara,"[('sub-out', ""86'"")]",19,G. Pizarro,"[('yellow-card', ""85'"")]"
16,M. Iturra,"[('yellow-card', ""6'"")]",29,J. Dueñas,"[('yellow-card', ""77'""), ('sub-out', ""80'"")]"
8,X. Báez,"[('yellow-card', ""85'"")]",20,J. Aquino,[]
22,E. Puch,[],26,E. Vargas,"[('sub-out', ""72'"")]"
21,F. Espíndola,"[('sub-out', ""46'"")]",10,A. Gignac,[]
19,C. Riaño,"[('sub-out', ""71'"")]",18,I. Sosa,[]
