"
Schalke 04
","
Hertha BSC
"
Starting XI
1,R. Fährmann,[],22,R. Jarstein,[]
6,S. Kolašinac,[],28,F. Lustenberger,[]
4,B. Höwedes,[],15,S. Langkamp,[]
24,H. Badstuber,[],21,M. Plattenhardt,[]
29,Naldo,[],2,P. Pekarík,[]
10,N. Bentaleb,"[('yellow-card', ""85'"")]",5,N. Stark,[]
17,B. Stambouli,[],25,J. Brooks,[]
8,L. Goretzka,"[('sub-out', ""88'"")]",24,G. Haraguchi,"[('yellow-card', ""54'""), ('sub-out', ""82'"")]"
18,D. Caligiuri,"[('sub-out', ""82'"")]",14,V. Stocker,"[('sub-out', ""46'"")]"
21,A. Schöpf,[],8,S. Kalou,"[('sub-out', ""73'"")]"
19,G. Burgstaller,"[('sub-out', ""90'+"")]",19,V. Ibišević,"[('yellow-card', ""60'"")]"
