"
Pachuca
","
Chiapas
"
Starting XI
21,Ó. Pérez,[],23,M. Muñoz,[]
4,O. González,"[('yellow-card', ""90'+"")]",20,F. Araújo,"[('yellow-card', ""34'"")]"
5,V. Guzmán,"[('sub-out', ""77'"")]",2,B. Angulo,[]
33,S. Medina,[],15,Bruno Pires,[]
23,O. Murillo,[],24,J. Patiño,"[('sub-out', ""54'"")]"
16,J. Hernández,[],28,Lucas Silva,"[('sub-out', ""78'"")]"
10,J. Urretaviscaya,[],18,D. Villalpando,[]
12,E. García,[],10,J. Fabbro,[]
11,R. Botta,"[('sub-out', ""87'"")]",22,Matheus,[]
7,B. Rodríguez,"[('sub-out', ""62'"")]",29,Derley,"[('sub-out', ""61'"")]"
8,H. Lozano,[],7,L. Mendoza,[]
