"
Werder Bremen
","
Borussia M'gladbach
"
Starting XI
42,F. Wiedwald,[],1,Y. Sommer,[]
4,R. Bauer,"[('yellow-card', ""73'"")]",24,T. Jantschke,"[('yellow-card', ""60'"")]"
26,L. Sané,[],3,A. Christensen,[]
2,S. García,"[('sub-out', ""46'"")]",4,J. Vestergaard,[]
18,N. Moisander,[],17,O. Wendt,[]
13,M. Veljkovic,"[('sub-out', ""46'"")]",6,C. Kramer,[]
22,F. Bartels,[],7,P. Herrmann,"[('sub-out', ""71'"")]"
6,T. Delaney,"[('yellow-card', ""65'"")]",8,M. Dahoud,"[('sub-out', ""85'"")]"
16,Z. Junuzović,[],19,F. Johnson,[]
29,S. Gnabry,"[('sub-out', ""80'"")]",10,T. Hazard,[]
10,M. Kruse,[],28,A. Hahn,"[('sub-out', ""80'"")]"
