"
Metz
","
Caen
"
Starting XI
1,T. Didillon,[],1,R. Vercoutre,[]
13,F. Signorino,[],28,D. Da Silva,[]
25,Iván,[],29,R. Genevois,"[('sub-out', ""10'"")]"
6,S. Falette,[],2,N. Seube,"[('sub-out', ""78'"")]"
4,M. Biševac,"[('yellow-card', ""90'+"")]",6,J. Delaplace,[]
24,R. Cohade,[],25,J. Féret,[]
10,C. Doukouré,[],11,V. Bessat,[]
8,Y. Jouffre,[],18,J. Adéoti,"[('yellow-card', ""56'"")]"
14,G. Mandjeck,[],12,R. Rodelin,[]
11,O. N'Guette,"[('sub-out', ""64'"")]",26,I. Santini,[]
18,C. Diabaté,"[('sub-out', ""87'"")]",7,Y. Karamoh,[]
