"
Real Madrid
","
Granada
"
Starting XI
1,K. Navas,[],13,G. Ochoa,[]
12,Marcelo,"[('sub-out', ""68'"")]",6,Lombán,[]
2,Daniel Carvajal,[],17,Rúben Vezo,[]
6,Nacho,[],2,Tito,[]
5,R. Varane,[],12,Gabriel Silva,"[('yellow-card', ""70'"")]"
22,Isco,"[('sub-out', ""51'"")]",14,F. Tabanou,"[('yellow-card', ""72'""), ('sub-out', ""77'"")]"
19,L. Modrić,[],5,U. Agbo,"[('yellow-card', ""57'""), ('sub-out', ""60'"")]"
8,T. Kroos,"[('sub-out', ""46'"")]",10,J. Boga,"[('sub-out', ""65'"")]"
14,Casemiro,"[('yellow-card', ""71'"")]",18,Andreas Pereira,[]
7,Cristiano Ronaldo,[],4,Sergi Samper,"[('yellow-card', ""44'"")]"
9,K. Benzema,[],24,A. Kravets,[]
