"
Nancy
","
Lille
"
Starting XI
1,S. Chernik,[],1,V. Enyeama,[]
24,E. Cabaco,[],18,F. Béria,[]
4,M. Diagne,[],2,S. Corchia,[]
17,F. Maouassa,"[('yellow-card', ""50'""), ('sub-out', ""78'"")]",25,M. Baša,"[('sub-out', ""53'"")]"
28,J. Cétout,"[('yellow-card', ""76'"")]",23,A. Soumaoro,[]
26,V. Muratori,[],17,Rony Lopes,"[('yellow-card', ""65'"")]"
14,J. Cuffaut,"[('yellow-card', ""86'"")]",24,R. Mavuba,"[('sub-out', ""61'"")]"
10,I. Dia,[],6,I. Amadou,[]
5,A. Diarra,"[('sub-out', ""75'"")]",19,Éder,[]
8,V. Marchetti,[],12,N. de Préville,"[('yellow-card', ""86'"")]"
12,C. Mandanne,"[('sub-out', ""68'"")]",9,Y. Benzia,"[('sub-out', ""74'"")]"
