"
Real Sociedad
","
Athletic Club
"
Starting XI
1,G. Rulli,[],26,Kepa,"[('yellow-card', ""79'"")]"
22,Raúl Navas,[],24,Balenziaga,"[('yellow-card', ""90'"")]"
19,Yuri,"[('yellow-card', ""77'"")]",2,Bóveda,[]
6,Íñigo Martínez,"[('yellow-card', ""50'"")]",27,Yeray Álvarez,[]
10,Xabi Prieto,[],15,Lekue,[]
4,Illarramendi,"[('yellow-card', ""26'"")]",4,A. Laporte,"[('yellow-card', ""50'"")]"
17,Zurutuza,"[('sub-out', ""86'"")]",6,San José,"[('yellow-card', ""68'"")]"
18,Mikel Oyarzabal,"[('sub-out', ""74'"")]",22,Raúl García,[]
7,Juanmi,"[('sub-out', ""57'"")]",7,Beñat,"[('yellow-card', ""73'""), ('sub-out', ""74'"")]"
29,Álvaro Odriozola,[],11,Iñaki Williams,"[('sub-out', ""88'"")]"
11,C. Vela,[],10,Muniain,"[('yellow-card', ""39'""), ('sub-out', ""60'"")]"
