"
Monterrey
","
Pachuca
"
Starting XI
1,H. González,[],21,Ó. Pérez,[]
4,I. Piris,"[('yellow-card', ""81'"")]",26,E. Aguirre,[]
2,E. Castillo,[],23,O. Murillo,"[('yellow-card', ""87'"")]"
3,C. Montes,"[('yellow-card', ""90'+"")]",33,S. Medina,[]
15,J. Basanta,"[('yellow-card', ""79'"")]",5,V. Guzmán,[]
10,E. Cardona,"[('sub-out', ""69'"")]",25,R. Alvarado,"[('sub-out', ""55'"")]"
21,J. Molina,[],6,R. López,[]
16,C. Ortiz,"[('yellow-card', ""38'"")]",12,E. García,[]
13,C. Sánchez,"[('sub-out', ""83'"")]",9,S. Vergara,"[('sub-out', ""55'"")]"
7,Rogelio Funes Mori,[],16,J. Hernández,"[('yellow-card', ""62'"")]"
8,D. Pabón,"[('sub-out', ""90'+"")]",7,B. Rodríguez,"[('sub-out', ""61'"")]"
