"
Lorient
","
Guingamp
"
Starting XI
40,B. Lecomte,[],1,K. Johnsson,[]
20,S. Moreira,[],4,B. Angoua,"[('sub-out', ""84'"")]"
15,M. Peybernes,[],3,Fernando Marçal,[]
25,V. Le Goff,[],29,C. Kerbrat,[]
24,W. Lautoa,"[('sub-out', ""69'"")]",15,J. Sorbon,[]
13,M. Ciani,[],8,L. Deaux,"[('yellow-card', ""86'"")]"
10,S. Marveaux,"[('sub-out', ""86'"")]",5,M. Diallo,[]
17,W. Mesloub,[],21,L. Blas,[]
27,J. Cabot,"[('sub-out', ""90'"")]",17,E. Didot,"[('yellow-card', ""48'""), ('sub-out', ""73'"")]"
7,A. Mvuemba,"[('yellow-card', ""79'"")]",19,Y. Salibur,[]
9,A. Waris,"[('yellow-card', ""58'"")]",23,J. Briand,"[('yellow-card', ""19'"")]"
