"
Burkina Faso
","
Cameroon
"
Starting XI
16,K. Koffi,[],1,F. Ondoa,[]
20,Y. Coulibaly,[],5,M. Ngadeu-Ngadjui,"[('yellow-card', ""89'"")]"
5,P. Malo,[],6,A. Oyongo,[]
14,I. Dayo,[],2,E. Mabouka,"[('yellow-card', ""15'"")]"
4,Bakary Koné,[],4,A. Teikeu,[]
8,Abdou Razak Traoré,"[('sub-out', ""74'"")]",14,G. Mandjeck,"[('yellow-card', ""63'"")]"
18,C. Kaboré,[],15,S. Siani,[]
10,Alain Traoré,[],8,B. Moukandjo,"[('yellow-card', ""56'"")]"
11,J. Pitroipa,"[('sub-out', ""86'"")]",9,J. Zoua,[]
7,P. Nakoulma,[],13,C. Bassogog ,"[('sub-out', ""84'"")]"
19,B. Traoré,"[('sub-out', ""61'"")]",7,C. N'Jie,"[('sub-out', ""77'"")]"
