"
United States
","
Serbia
"
Starting XI
1,N. Rimando,[],1,F. Manojlović,[]
2,G. Garza,"[('sub-out', ""69'"")]",15,S. Panić,[]
5,C. Marshall,[],5,N. Maraš,[]
15,S. Birnbaum,[],14,N. Ćalasan,"[('sub-out', ""55'"")]"
4,M. Bradley,[],7,S. Plavšić,"[('sub-out', ""81'"")]"
19,G. Zusi,[],11,M. Gobeljić,"[('sub-out', ""84'"")]"
6,D. Nagbe,"[('sub-out', ""87'"")]",3,N. Miletić,[]
13,J. Jones,"[('sub-out', ""46'"")]",16,J. Đokić,"[('sub-out', ""77'"")]"
16,S. Klještan,"[('yellow-card', ""57'""), ('sub-out', ""77'"")]",13,N. Ćirković,"[('yellow-card', ""80'"")]"
11,A. Bedoya,"[('sub-out', ""65'"")]",10,A. Paločević,"[('sub-out', ""64'"")]"
17,J. Altidore,"[('sub-out', ""74'"")]",18,S. Jovanović,"[('sub-out', ""64'"")]"
