"
Cruz Azul
","
Atlas
"
Starting XI
1,José Corona,[],1,O. Ustari,"[('sub-out', ""46'"")]"
4,J. Domínguez,[],5,G. Aguirre,[]
2,O. Mendoza,"[('yellow-card', ""40'"")]",3,L. Jiménez,[]
6,J. Velázquez,[],18,L. Robles,[]
16,A. Aldrete,"[('sub-out', ""56'"")]",13,J. Salas,[]
22,R. Baca,[],9,F. Martínez,"[('sub-out', ""62'"")]"
8,G. Peñalba,"[('sub-out', ""76'"")]",14,R. Reyes,[]
14,M. Rodríguez,[],20,C. Aboagye,"[('sub-out', ""82'"")]"
13,Á. Mena,[],28,M. Barragán,[]
9,J. Rojas,"[('sub-out', ""46'"")]",27,J. Madueña,[]
7,M. Cauteruccio,[],15,B. Garnica,[]
