"
Southampton
","
Crystal Palace
"
Starting XI
1,F. Forster,[],13,W. Hennessey,[]
2,Cédric Soares,"[('yellow-card', ""79'"")]",34,M. Kelly,[]
24,J. Stephens,[],12,M. Sakho,[]
3,M. Yoshida,[],2,J. Ward,[]
22,N. Redmond,"[('sub-out', ""90'"")]",11,W. Zaha,[]
16,J. Ward-Prowse,[],7,Y. Cabaye,"[('sub-out', ""46'"")]"
11,D. Tadić,[],10,A. Townsend,[]
8,S. Davis,"[('sub-out', ""87'"")]",42,J. Puncheon,[]
14,Oriol Romeu,"[('yellow-card', ""71'"")]",28,L. Milivojević,"[('sub-out', ""88'"")]"
38,S. McQueen,[],17,C. Benteke,"[('yellow-card', ""88'"")]"
7,S. Long,[],31,J. Schlupp,"[('sub-out', ""58'"")]"
