"
Granada
","
Atlético Madrid
"
Starting XI
13,G. Ochoa,[],13,J. Oblak,[]
20,M. Saunier,"[('yellow-card', ""24'""), ('sub-out', ""86'"")]",2,D. Godín,"[('yellow-card', ""90'+"")]"
23,Litri,"[('sub-out', ""77'"")]",15,S. Savić,[]
25,S. Ingason,"[('yellow-card', ""48'"")]",3,Filipe Luis,[]
3,G. Silva,[],20,Juanfran,"[('yellow-card', ""81'"")]"
22,D. Foulquier,"[('yellow-card', ""68'"")]",22,T. Partey,"[('sub-out', ""46'"")]"
5,U. Agbo,[],6,Koke,[]
8,M. Wakaso,"[('yellow-card', ""72'""), ('sec-yellow-card', ""90'+"")]",23,N. Gaitán,"[('sub-out', ""60'"")]"
10,J. Boga,[],10,Y. Carrasco,"[('yellow-card', ""57'""), ('sub-out', ""86'"")]"
18,Andreas Pereira,[],8,Saúl,[]
7,A. Ramos,"[('sub-out', ""57'"")]",7,A. Griezmann,[]
