"
Atlas
","
Guadalajara
"
Starting XI
1,O. Ustari,[],30,R. Cota,[]
12,D. Arreola,"[('yellow-card', ""77'""), ('sec-yellow-card', ""90'+"")]",6,Edwin Hernández,[]
3,L. Jiménez,[],2,O. Alanís,[]
18,L. Robles,"[('sub-out', ""59'"")]",4,J. Pereira,[]
13,J. Salas,[],23,J. Vázquez,[]
14,R. Reyes,[],10,E. López,"[('sub-out', ""64'"")]"
28,M. Barragán,[],20,R. Pizarro,"[('sub-out', ""89'"")]"
8,D. Álvarez,"[('sub-out', ""46'"")]",7,O. Pineda,[]
27,J. Madueña,"[('yellow-card', ""30'"")]",11,I. Brizuela,"[('sub-out', ""69'"")]"
11,M. Alustiza,"[('sub-out', ""46'"")]",17,J. Sánchez,[]
15,B. Garnica,[],14,Á. Zaldívar,[]
