"
Chelsea
","
Manchester City
"
Starting XI
13,T. Courtois,[],13,W. Caballero,[]
30,David Luiz,[],24,J. Stones,[]
3,Marcos Alonso,[],22,G. Clichy,"[('yellow-card', ""52'"")]"
24,G. Cahill,[],4,V. Kompany,"[('yellow-card', ""83'"")]"
5,K. Zouma,"[('sub-out', ""46'"")]",25,Fernandinho,[]
28,Azpilicueta,[],18,F. Delph,"[('yellow-card', ""77'"")]"
4,Fàbregas,"[('sub-out', ""81'"")]",17,K. De Bruyne,"[('sub-out', ""79'"")]"
11,Pedro,[],21,David Silva,[]
7,N. Kanté,"[('yellow-card', ""90'+"")]",19,L. Sané,"[('sub-out', ""85'"")]"
10,E. Hazard,"[('sub-out', ""90'"")]",15,Jesús Navas,[]
19,Diego Costa,[],10,S. Agüero,[]
