"
Tottenham Hotspur
","
Watford
"
Starting XI
1,H. Lloris,[],1,Gomes,[]
5,J. Vertonghen,[],6,A. Mariappa,[]
33,B. Davies,[],15,C. Cathcart,[]
4,T. Alderweireld,[],25,J. Holebas,[]
16,K. Trippier,[],22,D. Janmaat,[]
19,M. Dembélé,"[('sub-out', ""75'"")]",16,A. Doucouré,"[('yellow-card', ""34'""), ('sub-out', ""59'"")]"
23,C. Eriksen,[],7,N. Amrabat,"[('sub-out', ""70'"")]"
20,D. Alli,[],8,T. Cleverley,[]
15,E. Dier,[],10,I. Success,[]
7,Heung-Min Son,"[('sub-out', ""88'"")]",21,M. Niang,[]
9,V. Janssen,"[('sub-out', ""61'"")]",33,S. Okaka,"[('sub-out', ""84'"")]"
