"
Olympique Marseille
","
Monaco
"
Starting XI
16,Y. Pelé,[],1,D. Subašić,[]
6,Rolando,[],2,Fabinho,[]
4,K. Rekik,"[('sub-out', ""59'"")]",5,Jemerson,[]
2,H. Sakai,[],38,A. Touré,[]
24,R. Fanni,[],19,D. Sidibé,[]
27,M. Lopez,"[('yellow-card', ""65'"")]",25,K. Glik,[]
7,R. Cabella,"[('sub-out', ""57'"")]",14,T. Bakayoko,[]
26,F. Thauvin,"[('sub-out', ""89'"")]",27,T. Lemar,[]
19,W. Vainqueur,[],10,Bernardo Silva,"[('yellow-card', ""34'""), ('sub-out', ""90'"")]"
29,A. Zambo Anguissa,[],9,R. Falcao,"[('sub-out', ""86'"")]"
18,B. Gomis,[],18,V. Germain,"[('sub-out', ""81'"")]"
