90' + 3',yellow-card,Yellow Card Saborit.
90',yellow-card,Yellow Card Charles.
90',yellow-card,Yellow Card Raúl García.
86',substitution,Substitution sub-out Camacho sub-in Sandro Ramírez .
86',substitution,Substitution sub-out Susaeta sub-in Saborit .
80',yellow-card,Yellow Card Camacho.
79',substitution,Substitution sub-out Keko sub-in Youssef En Nesyri .
77',substitution,Substitution sub-out Iñaki Williams sub-in Bóveda .
74',yellow-card,Yellow Card Juan Carlos.
73',substitution,Substitution sub-out Jony sub-in Chory Castro .
72',yellow-card,Yellow Card Keko.
72',penalty-goal,Penalty Goal Raúl García.
67',yellow-card,Yellow Card Pablo Fornals.
62',substitution,Substitution sub-out Muniain sub-in Asier Villalibre .
48',yellow-card,Yellow Card Beñat.
