89',assist,Assist Adil Auassar.
89',goal,Goal Mohamed El Makrini.
87',assist,Assist Randy Wolters.
87',goal,Goal Guyon Fernandez.
82',substitution,Substitution sub-out Danny Bakker sub-in Aschraf El Mahdioui .
77',substitution,Substitution sub-out Mike Havenaar sub-in Guyon Fernandez .
72',substitution,Substitution sub-out Mitchell Paulissen sub-in Tom Van Hyfte .
69',substitution,Substitution sub-out Sheraldo Becker sub-in Randy Wolters .
62',goal,Goal Mike Havenaar.
56',yellow-card,Yellow Card Sheraldo Becker.
52',yellow-card,Yellow Card Adil Auassar.
46',substitution,Substitution sub-out Abdul Ajagun sub-in Athanasious Palazoglou .
44',yellow-card,Yellow Card Martin Milec.
31',yellow-card,Yellow Card Mohamed El Makrini.
31',substitution,Substitution sub-out Ognjen Gnjatić sub-in Mohamed El Makrini .
28',penalty-goal,Penalty Goal Abdenasser El Khayati.
25',yellow-card,Yellow Card Ognjen Gnjatić.
1',assist,Assist Dion Malone.
1',goal,Goal Sheraldo Becker.
