90',substitution,Substitution sub-out Josep Señé sub-in Jozabed Sánchez .
87',yellow-card,Yellow Card Gabriel.
79',substitution,Substitution sub-out Álvaro Lemos sub-in Johny .
73',substitution,Substitution sub-out Unai López sub-in D. Machís .
73',substitution,Substitution sub-out Alexander Szymanowski sub-in Samuel .
66',penalty-goal,Penalty Goal John Guidetti.
53',substitution,Substitution sub-out Timor sub-in Luciano .
45' + 1',yellow-card,Yellow Card Andreu Fontàs Prat.
43',substitution,Substitution sub-out Giuseppe Rossi sub-in John Guidetti .
32',assist,Assist Josep Señé.
32',goal,Goal Álvaro Lemos.
