90',substitution,Substitution sub-out G. Esparza sub-in P. Araújo .
85',substitution,Substitution sub-out J. Urretaviscaya sub-in B. Rodríguez .
77',substitution,Substitution sub-out C. Gutierrez sub-in A. Cortés .
77',substitution,Substitution sub-out J. Hernandez sub-in F. Figueroa .
68',yellow-card,Yellow Card O. Murillo.
60',substitution,Substitution sub-out E. Germain sub-in Franco Jara .
57',missed-penalty,Missed Penalty H. Lozano.
57',yellow-card,Yellow Card Cristian Campestrini.
51',substitution,Substitution sub-out C. Orrantía sub-in F. Acuña .
51',yellow-card,Yellow Card Federico González.
29',yellow-card,Yellow Card C. Orrantía.
13',yellow-card,Yellow Card J. Urretaviscaya.
