90',substitution,Substitution sub-out Jimmy Cabot sub-in Mohamed Mara .
90',assist,Assist Walid Mesloub.
90',goal,Goal Abdul Majeed Waris.
86',substitution,Substitution sub-out Sylvain Marveaux sub-in François Bellugou .
86',yellow-card,Yellow Card Lucas Deaux.
84',substitution,Substitution sub-out Brou Benjamin Angoua sub-in Alexandre Mendy .
82',goal,Goal Jimmy Cabot.
82',missed-penalty,Missed Penalty Abdul Majeed Waris.
79',yellow-card,Yellow Card Arnold Mvuemba.
73',substitution,Substitution sub-out Etienne Didot sub-in Nill De Pauw .
72',assist,Assist Romain Philippoteaux.
72',goal,Goal Abdul Majeed Waris.
69',substitution,Substitution sub-out Wesley Lautoa sub-in Romain Philippoteaux .
58',yellow-card,Yellow Card Abdul Majeed Waris.
48',yellow-card,Yellow Card Etienne Didot.
40',assist,Assist Moustapha Diallo.
40',goal,Goal Yanis Salibur.
19',yellow-card,Yellow Card Jimmy Briand.
