90' + 1',goal,Goal Marten de Roon.
72',substitution,Substitution sub-out Liam Palmer  sub-in Lucas João .
71',substitution,Substitution sub-out Steven Fletcher sub-in Atdhe Nuhiu .
67',goal,Goal Negredo.
62',substitution,Substitution sub-out Adam Clayton sub-in Stewart Downing .
62',substitution,Substitution sub-out Adama Traoré sub-in Fabio Da Silva .
60',yellow-card,Yellow Card Grant Leadbitter.
59',red-card,Red Card Daniel Ayala.
58',goal,Goal Grant Leadbitter.
57',yellow-card,Yellow Card Barry Bannan.
48',yellow-card,Yellow Card Marten de Roon.
46',substitution,Substitution sub-out Ross Wallace sub-in Callum McManaman .
27',yellow-card,Yellow Card Steven Fletcher.
23',yellow-card,Yellow Card Negredo.
