90' + 4',yellow-card,Yellow Card Anouar Hadouir.
83',yellow-card,Yellow Card Mimoun Mahi.
80',assist,Assist Luigi Bruins.
80',goal,Goal Anouar Hadouir.
77',substitution,Substitution sub-out Jordy de Wijs sub-in Anouar Hadouir .
71',substitution,Substitution sub-out Alexander Sørloth sub-in Juninho Bacuna .
67',substitution,Substitution sub-out Nigel Hasselbaink sub-in Mike van Duinen .
63',substitution,Substitution sub-out Fredy sub-in Stanley Elbers .
48',penalty-goal,Penalty Goal Mimoun Mahi.
47',yellow-card,Yellow Card Milan Massop.
29',yellow-card,Yellow Card Desevio Payne.
