90' + 1',substitution,Substitution sub-out Joeffrey Cuffaut sub-in Alou Diarra .
86',substitution,Substitution sub-out Issiar Dia sub-in Antony Robic .
82',substitution,Substitution sub-out Sanjin Prcic sub-in Adrien Hunou .
81',substitution,Substitution sub-out Christ Emmanuel Fait Maouassa sub-in Loic Puyo .
67',yellow-card,Yellow Card Adama Diakhaby.
65',assist,Assist E. Cabaco.
65',goal,Goal Issiar Dia.
60',substitution,Substitution sub-out Giovanni-Guy Yann Sio sub-in A. Kalulu .
51',assist,Assist Christ Emmanuel Fait Maouassa.
51',goal,Goal Issiar Dia.
46',substitution,Substitution sub-out Clément Chantôme  sub-in Adama Diakhaby .
33',yellow-card,Yellow Card Joeffrey Cuffaut.
11',assist,Assist Christ Emmanuel Fait Maouassa.
11',goal,Goal Maurice Junior Dalé.
1',yellow-card,Yellow Card Vincent Muratori.
