88',substitution,Substitution sub-out Julian Schuster sub-in Torrejón .
85',substitution,Substitution sub-out Florian Niederlechner sub-in Nils Petersen .
83',substitution,Substitution sub-out Nicolas Höfler sub-in Amir Abrashi .
80',substitution,Substitution sub-out Mijat Gaćinović sub-in Alexander Meier .
75',yellow-card,Yellow Card Bastian Oczipka.
74',substitution,Substitution sub-out Ante Rebić sub-in Shani Tarashaj .
65',substitution,Substitution sub-out Taleb Twatha sub-in Aymen Barkok .
59',assist,Assist Vincenzo Grifo.
59',goal,Goal Florian Niederlechner.
38',yellow-card,Yellow Card Christian Günter.
37',yellow-card,Yellow Card Mijat Gaćinović.
25',assist,Assist Nicolas Höfler.
25',goal,Goal Florian Niederlechner.
11',goal,Goal Branimir Hrgota.
