90' + 1',substitution,Substitution sub-out Ismaïla Sarr sub-in Mevlüt Erdinç .
90',goal,Goal Wesley Said.
83',substitution,Substitution sub-out Renaud Cohade sub-in Georges Mandjeck .
80',substitution,Substitution sub-out Giovanni-Guy Yann Sio sub-in Adrien Hunou .
76',yellow-card,Yellow Card Balliu.
75',substitution,Substitution sub-out Yann Jouffre sub-in Opa Nguette .
64',substitution,Substitution sub-out Gelson Fernandes sub-in Wesley Said .
62',yellow-card,Yellow Card Simon Falette.
56',substitution,Substitution sub-out Yoann Gourcuff sub-in Adama Diakhaby .
56',yellow-card,Yellow Card Giovanni-Guy Yann Sio.
45' + 1',goal,Goal Cheick Tidiane Diabaté.
34',yellow-card,Yellow Card Yoann Gourcuff.
18',yellow-card,Yellow Card Cheick Tidiane Diabaté.
11',yellow-card,Yellow Card Joris Gnagnon.
