90' + 2',red-card,Red Card Alfred Finnbogason.
90' + 2',yellow-card,Yellow Card Lukas Klünter.
89',yellow-red,Yellow/Red Koo Ja-Cheol.
82',yellow-card,Yellow Card Jonas Hector.
82',substitution,Substitution sub-out Jonathan Schmid sub-in Georg Teigl .
80',yellow-card,Yellow Card Dominik Kohr.
72',substitution,Substitution sub-out Takashi Usami sub-in Dong-Won Ji .
65',own-goal,Own Goal Philipp Max.
61',substitution,Substitution sub-out Daniel Baier sub-in Dominik Kohr .
61',substitution,Substitution sub-out Leonardo Bittencourt sub-in Marco Höger .
60',yellow-card,Yellow Card Koo Ja-Cheol.
46',substitution,Substitution sub-out Christian Clemens sub-in Simon Zoller .
46',substitution,Substitution sub-out Miloš Jojić sub-in Artjoms Rudņevs .
34',yellow-card,Yellow Card Mathias Lehmann.
23',penalty-goal,Penalty Goal Paul Verhaegh.
16',yellow-card,Yellow Card Paul Verhaegh.
5',assist,Assist Jonathan Schmid.
5',goal,Goal Martin Hinteregger.
