90' + 1',yellow-card,Yellow Card Theo Bongonda.
90',yellow-card,Yellow Card Iago Aspas.
90',yellow-card,Yellow Card Planas.
89',substitution,Substitution sub-out Roberto Soriano sub-in Rodri Hernández .
87',yellow-card,Yellow Card Mateo Musacchio.
85',yellow-card,Yellow Card Jonathan Dos Santos.
82',substitution,Substitution sub-out Sergi Gómez sub-in Daniel Wass .
81',substitution,Substitution sub-out Cédric Bakambu sub-in Samu Castillejo .
73',yellow-card,Yellow Card Jaume.
72',yellow-card,Yellow Card Andrés Fernández.
71',substitution,Substitution sub-out Roberto Soldado sub-in Nicola Sansone .
69',substitution,Substitution sub-out Nemanja Radoja sub-in Iago Aspas .
59',substitution,Substitution sub-out Andrew Hjulsager sub-in Claudio Beauvue .
45',assist,Assist Mateo Musacchio.
45',goal,Goal Roberto Soldado.
14',yellow-card,Yellow Card Hugo Mallo.
8',yellow-card,Yellow Card Roberto Soldado.
