90' + 4',yellow-card,Yellow Card Giulio Donati.
90' + 3',yellow-card,Yellow Card Stefan Ilsanker.
90' + 3',yellow-card,Yellow Card Pablo De Blasis.
90' + 1',assist,Assist Levin Mete Öztunali.
90' + 1',goal,Goal Yoshinori Muto.
89',red-card,Red Card Jean-Philippe Gbamin.
88',substitution,Substitution sub-out Jhon Córdoba sub-in Pablo De Blasis .
85',substitution,Substitution sub-out Naby Deco Keïta sub-in Dominik Kaiser .
81',assist,Assist Yussuf Poulsen.
81',goal,Goal Naby Deco Keïta.
78',yellow-card,Yellow Card Fabian Frei.
76',substitution,Substitution sub-out Emil Forsberg sub-in Rani Khedira .
75',yellow-card,Yellow Card Jhon Córdoba.
74',yellow-card,Yellow Card Jairo.
71',yellow-card,Yellow Card Marcel Sabitzer.
71',yellow-card,Yellow Card Daniel Brosinski.
69',penalty-goal,Penalty Goal Jairo.
67',substitution,Substitution sub-out Bojan Krkic sub-in Yoshinori Muto .
56',yellow-card,Yellow Card Bernardo.
55',substitution,Substitution sub-out Robin Quaison sub-in Jairo .
52',assist,Assist Emil Forsberg.
52',goal,Goal Timo Werner.
48',assist,Assist Emil Forsberg.
48',goal,Goal Marcel Sabitzer.
41',substitution,Substitution sub-out Dayotchanculle Upamecano sub-in Timo Werner .
30',yellow-card,Yellow Card Dayotchanculle Upamecano.
