90' + 5',assist,Assist Jordan Veretout.
90' + 5',goal,Goal Loïc Perrin.
89',substitution,Substitution sub-out Yann Jouffre sub-in Florent Mollet .
86',substitution,Substitution sub-out Robert Berić sub-in Benjamin Corgnet  .
78',substitution,Substitution sub-out Cheick Tidiane Diabaté sub-in Mevlüt Erdinç .
77',substitution,Substitution sub-out Ronael Pierre-Gabriel sub-in Bryan Dabo .
69',yellow-card,Yellow Card Cheick Doukoure.
67',assist,Assist Balliu.
67',goal,Goal Simon Falette.
67',substitution,Substitution sub-out Henri Saivet sub-in A. Søderlund .
59',substitution,Substitution sub-out Ismaïla Sarr sub-in Opa Nguette .
53',assist,Assist Loïc Perrin.
53',goal,Goal Robert Berić.
1',assist,Assist Yann Jouffre.
1',goal,Goal Ismaïla Sarr.
