75',substitution,Substitution sub-out Rémy Cabella sub-in Dória .
73',assist,Assist Abdul Majeed Waris.
73',goal,Goal B. Moukandjo.
68',substitution,Substitution sub-out Dimitri Payet sub-in Clinton NJie .
66',substitution,Substitution sub-out Jeremie Aliadiere sub-in B. Moukandjo .
62',substitution,Substitution sub-out Florian Thauvin sub-in Bouna Sarr .
60',substitution,Substitution sub-out Benjamin Jeannot sub-in Romain Philippoteaux .
60',substitution,Substitution sub-out Zargo Touré sub-in François Bellugou .
56',assist,Assist Florian Thauvin.
56',goal,Goal Morgan Sanson.
53',assist,Assist André-Frank Zambo Anguissa.
53',goal,Goal Florian Thauvin.
47',yellow-card,Yellow Card Mathieu-Philippe Peybernes.
25',yellow-card,Yellow Card William Vainqueur.
19',assist,Assist Florian Thauvin.
19',goal,Goal Dimitri Payet.
6',goal,Goal Rolando.
5',yellow-card,Yellow Card Zargo Touré.
