90' + 3',assist,Assist Mauro Zárate.
90' + 3',goal,Goal K. Babacar.
87',substitution,Substitution sub-out Mato Jajalo sub-in Alessandro Gazzi .
84',substitution,Substitution sub-out Josip Iličič sub-in Federico Chiesa .
82',yellow-card,Yellow Card Milan Badelj.
78',substitution,Substitution sub-out Federico Bernardeschi sub-in Mauro Zárate .
67',substitution,Substitution sub-out Tello sub-in Milan Badelj .
66',substitution,Substitution sub-out Michel Morganella sub-in Andrea Rispoli .
51',yellow-card,Yellow Card Nenad Tomovic.
49',goal,Goal Mato Jajalo.
33',penalty-goal,Penalty Goal Federico Bernardeschi.
32',yellow-card,Yellow Card Haitam Aleesami.
30',yellow-card,Yellow Card Michel Morganella.
