90' + 1',substitution,Substitution sub-out J. Sánchez sub-in J. Abella .
85',substitution,Substitution sub-out F. Torres sub-in C. Rodríguez .
82',assist,Assist W. Sandoval.
82',goal,Goal Carlos Izquierdoz.
79',substitution,Substitution sub-out J. Rodríguez sub-in U. Dávila .
72',substitution,Substitution sub-out F. Acuña sub-in J. Amione .
67',substitution,Substitution sub-out Djaniny sub-in Armenteros .
58',substitution,Substitution sub-out Á. Navarro sub-in Federico González .
25',assist,Assist W. Sandoval.
25',goal,Goal N. Araujo.
