90' + 3',substitution,Substitution sub-out Santiago Mina Lorenzo sub-in Zakaria Bakkali .
89',substitution,Substitution sub-out Aderllan Santos sub-in Mario Suárez .
85',goal,Goal David López.
75',yellow-card,Yellow Card Diego Alves.
73',goal,Goal Santiago Mina Lorenzo.
69',substitution,Substitution sub-out Salva Sevilla sub-in Reyes .
66',substitution,Substitution sub-out Munir El Haddadi sub-in João Cancelo .
59',yellow-card,Yellow Card Munir El Haddadi.
57',yellow-card,Yellow Card José Gaya.
56',yellow-card,Yellow Card Parejo.
54',substitution,Substitution sub-out Álvaro sub-in Óscar Melendo .
54',yellow-card,Yellow Card Carlos Soler.
17',assist,Assist Nani.
17',goal,Goal Montoya.
