88',substitution,Substitution sub-out Djaniny sub-in Jorge Enríquez .
87',yellow-card,Yellow Card Djaniny.
86',yellow-card,Yellow Card N. Araujo.
81',assist,Assist L. Reyes.
81',goal,Goal F. Martínez.
77',substitution,Substitution sub-out O. Martínez sub-in U. Dávila .
70',substitution,Substitution sub-out Julio Furch sub-in J. Rodríguez .
57',substitution,Substitution sub-out M. Barragán  sub-in J. Barraza .
57',substitution,Substitution sub-out J. Salazar sub-in E. Zaldivar .
55',yellow-card,Yellow Card L. Reyes.
46',substitution,Substitution sub-out G. Aguirre sub-in F. Martínez .
8',assist,Assist Julio Furch.
8',goal,Goal W. Sandoval.
