80',yellow-card,Yellow Card Danny Holla.
73',yellow-card,Yellow Card Alexander Sørloth.
72',substitution,Substitution sub-out Youness Mokhtar sub-in Stefan Nijland .
68',substitution,Substitution sub-out Brian Linssen sub-in Alexander Sørloth .
66',substitution,Substitution sub-out Mustafa Saymak sub-in Erik Israelsson .
53',assist,Assist Jesper Drost.
53',goal,Goal Mimoun Mahi.
46',assist,Assist Django Warmerdam.
46',goal,Goal Nicolai Brock-Madsen.
46',substitution,Substitution sub-out Ouasim Bouy sub-in Calvin Verdonk .
38',goal,Goal Brian Linssen.
21',yellow-card,Yellow Card Ouasim Bouy.
19',goal,Goal Mimoun Mahi.
14',assist,Assist Mimoun Mahi.
14',goal,Goal Brian Linssen.
