83',yellow-card,Yellow Card Mariano.
81',substitution,Substitution sub-out Burgui sub-in Ismael López .
81',substitution,Substitution sub-out Correa sub-in Luciano Vietto .
78',yellow-card,Yellow Card Xavi Torres.
75',yellow-card,Yellow Card Samir Nasri.
72',substitution,Substitution sub-out Carlos Castro sub-in Lacina Traore .
67',substitution,Substitution sub-out Amorebieta sub-in Juan Rodríguez .
61',yellow-card,Yellow Card Amorebieta.
60',substitution,Substitution sub-out Matías Kranevitter sub-in Stevan Jovetic .
60',substitution,Substitution sub-out Wissam Ben Yedder sub-in Iborra .
59',yellow-card,Yellow Card Nicolás Pareja.
58',yellow-card,Yellow Card Lillo.
34',yellow-card,Yellow Card Mikel Vesga.
