90' + 3',yellow-card,Yellow Card Baissama Sankoh.
90' + 2',substitution,Substitution sub-out Alexandre Mendy sub-in Sloan Privat .
81',yellow-card,Yellow Card Issa Diop.
80',substitution,Substitution sub-out Moustapha Diallo sub-in Lucas Deaux .
75',yellow-card,Yellow Card Ludovic Blas.
72',substitution,Substitution sub-out Marcus Regis Coco sub-in Ludovic Blas .
72',substitution,Substitution sub-out Ola Toivonen sub-in Somália .
68',substitution,Substitution sub-out Tongo Hamed Doumbia sub-in Yann Bodiger .
67',penalty-goal,Penalty Goal Andy Delort.
67',yellow-card,Yellow Card Marcus Regis Coco.
62',substitution,Substitution sub-out Martin Braithwaite sub-in Jimmy Durmaz .
62',assist,Assist Etienne Didot.
62',goal,Goal Alexandre Mendy.
53',penalty-goal,Penalty Goal Jimmy Briand.
24',yellow-card,Yellow Card Tongo Hamed Doumbia.
