87',substitution,Substitution sub-out Robin Gosens sub-in Tim van de Berg .
84',assist,Assist S. Armenteros.
84',goal,Goal Kristoffer Peterson.
79',substitution,Substitution sub-out Nigel Hasselbaink sub-in Mike van Duinen .
72',substitution,Substitution sub-out Mike te Wierik sub-in Wout Droste .
71',substitution,Substitution sub-out Stanley Elbers sub-in Jeffrey Fortes .
68',substitution,Substitution sub-out Joey Pelupessy sub-in Brahim Darri .
66',assist,Assist Thomas Bruns.
66',goal,Goal Mike te Wierik.
59',yellow-card,Yellow Card Robin Propper.
58',assist,Assist Peter van Ooijen.
58',goal,Goal Thomas Bruns.
46',substitution,Substitution sub-out Terell Ondaan sub-in Milan Massop .
42',goal,Goal Brandley Kuwas.
36',yellow-card,Yellow Card Luigi Bruins.
34',yellow-red,Yellow/Red Jurgen Mattheij.
27',yellow-card,Yellow Card Jurgen Mattheij.
