90',substitution,Substitution sub-out J. Venegas sub-in Rasmus Schüller .
87',assist,Assist Luis Silva.
87',goal,Goal Yura Movsisyan.
80',substitution,Substitution sub-out Kevin Molino sub-in M. Ibarra .
77',substitution,Substitution sub-out S. Saucedo sub-in Luis Silva .
68',assist,Assist Kevin Molino.
68',goal,Goal J. Venegas.
60',substitution,Substitution sub-out Luke Mulholland sub-in Joao Plata .
52',assist,Assist Kevin Molino.
49',yellow-card,Yellow Card Yura Movsisyan.
34',yellow-card,Yellow Card F. Calvo.
20',yellow-card,Yellow Card Kevin Molino.
16',goal,Goal Kevin Molino.
13',substitution,Substitution sub-out Aaron Maund sub-in Sunny .
4',goal,Goal Luke Mulholland.
