84',substitution,Substitution sub-out Guido Burgstaller sub-in Yevhen Konoplyanka .
78',yellow-card,Yellow Card Dennis Aogo.
77',substitution,Substitution sub-out Halil Altıntop sub-in Philipp Max .
77',substitution,Substitution sub-out Sead Kolasinac sub-in Dennis Aogo .
64',substitution,Substitution sub-out Daniel Caligiuri sub-in Alessandro Schöpf .
57',yellow-card,Yellow Card Nabil Bentaleb.
46',substitution,Substitution sub-out Jonathan Schmid sub-in Georg Teigl .
40',substitution,Substitution sub-out Raul Bobadilla sub-in Dong-Won Ji .
34',assist,Assist Sead Kolasinac.
34',goal,Goal Daniel Caligiuri.
32',missed-penalty,Missed Penalty Paul Verhaegh.
32',penalty-save,Penalty save Ralf Fährmann.
31',yellow-card,Yellow Card Benedikt Höwedes.
29',assist,Assist Eric Maxim Choupo-Moting.
29',goal,Goal Guido Burgstaller.
4',goal,Goal Guido Burgstaller.
