88',yellow-card,Yellow Card Carles Gil.
88',yellow-card,Yellow Card Canella.
88',yellow-card,Yellow Card Luisinho.
85',substitution,Substitution sub-out Luisinho sub-in Ola John .
75',substitution,Substitution sub-out Douglas sub-in Duje Cop .
72',yellow-card,Yellow Card Mikel Vesga.
71',yellow-card,Yellow Card Jorge Meré.
66',substitution,Substitution sub-out Víctor Rodríguez sub-in Carlos Castro .
66',substitution,Substitution sub-out Florin Andone sub-in Joselu .
59',yellow-card,Yellow Card Pedro Mosquera.
57',substitution,Substitution sub-out Emre Çolak sub-in Carles Gil .
53',yellow-card,Yellow Card Arribas.
45' + 4',yellow-card,Yellow Card Fernando Navarro.
45' + 1',assist,Assist Fayçal Fajr.
45' + 1',goal,Goal Pedro Mosquera.
45',yellow-card,Yellow Card Douglas.
32',penalty-save,Penalty save Pichu Cuéllar.
32',missed-penalty,Missed Penalty Emre Çolak.
14',substitution,Substitution sub-out Moisés Gómez sub-in Víctor Rodríguez .
