90' + 1',assist,Assist Nabil Fekir.
90' + 1',goal,Goal Corentin Tolisso.
87',assist,Assist Corentin Tolisso.
87',goal,Goal Jordan Ferri.
85',substitution,Substitution sub-out Alexandre Lacazette sub-in Corentin Tolisso .
85',substitution,Substitution sub-out Maxime Gonalons sub-in Jordan Ferri .
77',substitution,Substitution sub-out Rachid Ghezzal sub-in M. Cornet .
76',yellow-card,Yellow Card Georges Mandjeck.
67',substitution,Substitution sub-out Kevin Lejeune sub-in Gauthier Hein .
59',assist,Assist Lucas Tousart.
59',goal,Goal Alexandre Lacazette.
57',yellow-card,Yellow Card Mouctar Diakhaby.
36',yellow-card,Yellow Card Chris Philipps.
4',yellow-card,Yellow Card Florent Mollet.
