80',substitution,Substitution sub-out Samu Castillejo sub-in R. Borré .
77',substitution,Substitution sub-out Luciano sub-in Guerrero .
71',substitution,Substitution sub-out Roberto Soriano sub-in Jonathan Dos Santos .
70',substitution,Substitution sub-out Omar sub-in Unai López .
67',substitution,Substitution sub-out Alexandre Pato sub-in Cédric Bakambu .
65',yellow-card,Yellow Card Roberto Soriano.
57',substitution,Substitution sub-out Alberto sub-in Rubén Pérez .
57',yellow-card,Yellow Card Unai Bustinza.
52',yellow-card,Yellow Card Timor.
52',yellow-card,Yellow Card Pablo Ínsua.
41',yellow-card,Yellow Card Alberto.
36',yellow-card,Yellow Card Mario Gaspar.
30',yellow-card,Yellow Card Omar.
20',yellow-card,Yellow Card Jaume.
17',yellow-card,Yellow Card Gabriel.
