86',assist,Assist C. Sánchez.
86',goal,Goal A. De Nigris.
82',substitution,Substitution sub-out E. Cardona sub-in A. De Nigris .
79',substitution,Substitution sub-out A. González sub-in W. Ayoví .
78',yellow-card,Yellow Card C. Montes.
76',assist,Assist Lucas Silva.
76',goal,Goal F. Micolta.
73',yellow-card,Yellow Card Bruno Pires.
71',assist,Assist W. Gargano.
71',goal,Goal E. Cardona.
68',substitution,Substitution sub-out Derley sub-in J. Ruiz .
66',substitution,Substitution sub-out Y. Chará sub-in W. Gargano .
63',substitution,Substitution sub-out J. Nava sub-in J. Escoboza .
59',substitution,Substitution sub-out D. De La Torre sub-in F. Micolta .
44',assist,Assist A. González.
44',goal,Goal E. Cardona.
37',yellow-card,Yellow Card L. Fuentes.
35',assist,Assist Y. Chará.
35',goal,Goal Rogelio Funes Mori.
29',yellow-card,Yellow Card D. De La Torre.
17',yellow-card,Yellow Card E. Cardona.
