90',yellow-card,Yellow Card Abdul Ajagun.
86',yellow-card,Yellow Card Athanasious Palazoglou.
74',substitution,Substitution sub-out Ard van Peppen sub-in Bryan Verboom .
68',substitution,Substitution sub-out Fredy sub-in Mike van Duinen .
68',substitution,Substitution sub-out Kevin Vermeulen sub-in Ryan Koolwijk .
66',substitution,Substitution sub-out F. Ananou sub-in Daryl Werker .
65',assist,Assist Mikhail Rosheuvel.
65',goal,Goal Mitchell Paulissen.
62',assist,Assist Abdul Ajagun.
62',goal,Goal Athanasious Palazoglou.
58',substitution,Substitution sub-out Dani Schahin sub-in Athanasious Palazoglou .
45' + 1',assist,Assist Mikhail Rosheuvel.
45' + 1',goal,Goal Mitchell Paulissen.
34',yellow-card,Yellow Card Dani Schahin.
26',substitution,Substitution sub-out Terell Ondaan sub-in Henrico Drost .
19',assist,Assist Adil Auassar.
19',goal,Goal Dani Schahin.
18',red-card,Red Card Jurgen Mattheij.
