87',yellow-card,Yellow Card Jordy Croux.
83',substitution,Substitution sub-out Dico Koppers sub-in Andreias Cristian Calcan .
81',substitution,Substitution sub-out Brandley Kuwas sub-in Jaroslav Navrátil .
68',assist,Assist Vincent Vermeij.
68',goal,Goal Robin Gosens.
67',substitution,Substitution sub-out Thom Haye sub-in Jordy Croux .
65',goal,Goal Kristoffer Peterson.
63',substitution,Substitution sub-out Brahim Darri sub-in Kristoffer Peterson .
62',assist,Assist Joey Pelupessy.
62',goal,Goal Peter van Ooijen.
59',substitution,Substitution sub-out Obbi Mamadou Oularé sub-in Erik Falkenburg .
42',yellow-card,Yellow Card Wout Droste.
24',penalty-goal,Penalty Goal Fran Sol.
23',substitution,Substitution sub-out Lerin Duarte sub-in Renze Fij .
21',red-card,Red Card Bram Castro.
