90' + 1',goal,Goal Lewis Holtby.
77',yellow-card,Yellow Card Sehrou Guirassy.
76',substitution,Substitution sub-out Christian Clemens sub-in Sehrou Guirassy .
70',substitution,Substitution sub-out Walace sub-in Gotoku Sakai .
67',yellow-card,Yellow Card Walace.
60',yellow-card,Yellow Card Lewis Holtby.
53',substitution,Substitution sub-out Nicolai Müller sub-in Michael Gregoritsch .
46',substitution,Substitution sub-out Gideon Jung sub-in Albin Ekdal .
46',substitution,Substitution sub-out Dominik Maroh sub-in Dominique Heintz .
37',yellow-card,Yellow Card Miloš Jojić.
34',yellow-card,Yellow Card Simon Zoller.
25',assist,Assist Christian Clemens.
25',goal,Goal Miloš Jojić.
13',assist,Assist Bobby Wood.
13',goal,Goal Nicolai Müller.
