90',yellow-card,Yellow Card M. Lajud.
86',substitution,Substitution sub-out A. Zaldívar sub-in C. Fierro .
80',substitution,Substitution sub-out Edwin Hernández sub-in G. Martínez .
77',substitution,Substitution sub-out Jesús Enrique Sánchez sub-in I. Brizuela .
76',substitution,Substitution sub-out Milton Caraglio sub-in Juan Martín Lucero .
74',assist,Assist P. Arriola.
74',goal,Goal Milton Caraglio.
72',substitution,Substitution sub-out I. Malcorra sub-in J. Medina .
62',yellow-card,Yellow Card I. Malcorra.
32',yellow-card,Yellow Card R. Pizarro.
30',substitution,Substitution sub-out E. Aguilera sub-in Y. Corona .
23',yellow-card,Yellow Card Guido Rodríguez.
