90' + 3',yellow-card,Yellow Card Mathias Lehmann.
90' + 2',yellow-card,Yellow Card Pascal Groß.
83',yellow-card,Yellow Card Dominique Heintz.
79',substitution,Substitution sub-out Marco Höger sub-in Artjoms Rudņevs .
72',substitution,Substitution sub-out Alfredo Morales sub-in Roger .
70',substitution,Substitution sub-out Miloš Jojić sub-in Neven Subotic .
69',assist,Assist Pascal Groß.
69',goal,Goal Romain Bregerie.
67',substitution,Substitution sub-out Sonny Kittel sub-in Pascal Groß .
61',yellow-card,Yellow Card Romain Bregerie.
60',assist,Assist Miloš Jojić.
60',goal,Goal Anthony Modeste.
42',assist,Assist Sonny Kittel.
42',goal,Goal Dario Lezcano.
38',yellow-card,Yellow Card Sonny Kittel.
37',yellow-card,Yellow Card Markus Suttner.
28',yellow-card,Yellow Card Paweł Olkowski.
15',penalty-goal,Penalty Goal Anthony Modeste.
