90' + 2',assist,Assist M. Pinilla.
90' + 2',goal,Goal Oscar Hiljemark.
89',goal,Goal Jules Ntcham.
87',substitution,Substitution sub-out Danilo Cataldi sub-in Isaac Cofie .
84',substitution,Substitution sub-out Omar El Kaddouri sub-in Marcel Büchel .
79',yellow-card,Yellow Card Assane Dioussé El Hadji.
75',yellow-card,Yellow Card M. Pinilla.
66',substitution,Substitution sub-out Massimo Maccarone sub-in Guido Marilungo .
63',yellow-card,Yellow Card Massimo Maccarone.
62',substitution,Substitution sub-out Luca Rigoni sub-in Jules Ntcham .
36',yellow-card,Yellow Card Giuseppe Bellusci.
18',yellow-card,Yellow Card Luca Rigoni.
