90' + 3',assist,Assist Josep Señé.
90' + 3',goal,Goal P. Diop.
87',goal,Goal Artem Kravets.
86',substitution,Substitution sub-out Iago Aspas sub-in P. Diop .
82',substitution,Substitution sub-out Daniel Wass sub-in Josep Señé .
71',substitution,Substitution sub-out Uche Henry Agbo sub-in Ezequiel Ponce .
70',substitution,Substitution sub-out Giuseppe Rossi sub-in John Guidetti .
65',substitution,Substitution sub-out Franck Tabanou sub-in Bueno .
62',yellow-card,Yellow Card Franck Tabanou.
57',substitution,Substitution sub-out Andreas Pereira sub-in Omer Atzily .
41',yellow-card,Yellow Card Sergi Samper.
39',assist,Assist Iago Aspas.
39',goal,Goal Theo Bongonda.
34',yellow-card,Yellow Card Andreas Pereira.
23',goal,Goal Iago Aspas.
