88',substitution,Substitution sub-out Cheikhou Kouyaté sub-in Diop .
72',substitution,Substitution sub-out Papa Ndiaye  sub-in Henri Saivet .
64',substitution,Substitution sub-out Ahmed Akaichi sub-in Y. Khenissi .
62',substitution,Substitution sub-out B. Keita sub-in Ismaïla Sarr .
46',substitution,Substitution sub-out Larry Azouni sub-in Wahbi Khazri .
41',yellow-card,Yellow Card Kalidou Koulibaly.
36',yellow-card,Yellow Card Cheikh MBengue.
30',assist,Assist B. Keita.
30',goal,Goal S. Mbodji.
10',penalty-goal,Penalty Goal Sadio Mané.
9',yellow-card,Yellow Card Aymen Abdennour.
