87',substitution,Substitution sub-out Trejo sub-in Tongo Hamed Doumbia .
85',substitution,Substitution sub-out Andy Delort sub-in Ola Toivonen .
77',substitution,Substitution sub-out Isaac Mbenza sub-in Souleymane Camara .
76',substitution,Substitution sub-out Jean Corentin sub-in Issiaga Sylla .
73',yellow-card,Yellow Card Yann Bodiger.
72',substitution,Substitution sub-out Stéphane Sessegnon sub-in Paul Lasne .
71',yellow-card,Yellow Card Vitorino Hilton da Silva.
64',substitution,Substitution sub-out Yacouba Sylla sub-in J. Ikone .
47',yellow-card,Yellow Card Jean Corentin.
45',assist,Assist Christopher Jullien.
45',goal,Goal Andy Delort.
26',yellow-card,Yellow Card Ellyes Skhiri.
