90' + 1',substitution,Substitution sub-out Vincenzo Grifo sub-in Onur Bulut .
88',penalty-save,Penalty save Alexander Schwolow.
88',missed-penalty,Missed Penalty Aaron Hunt.
85',substitution,Substitution sub-out Janik Haberer sub-in Florian Niederlechner .
83',substitution,Substitution sub-out Walace sub-in Albin Ekdal .
74',yellow-card,Yellow Card Johan Djourou.
72',assist,Assist Nils Petersen.
72',goal,Goal Vincenzo Grifo.
68',yellow-card,Yellow Card Aaron Hunt.
62',substitution,Substitution sub-out Amir Abrashi sub-in Mike Frantz .
62',yellow-card,Yellow Card Filip Kostić.
57',assist,Assist Gotoku Sakai.
57',goal,Goal Michael Gregoritsch.
56',yellow-card,Yellow Card Janik Haberer.
46',substitution,Substitution sub-out Dennis Diekmeier sub-in Michael Gregoritsch .
36',yellow-card,Yellow Card Maximilian Philipp.
31',substitution,Substitution sub-out Kyriakos Papadopoulos sub-in Johan Djourou .
23',assist,Assist Nils Petersen.
23',goal,Goal Maximilian Philipp.
15',assist,Assist Lewis Holtby.
15',goal,Goal Aaron Hunt.
