90' + 3',yellow-card,Yellow Card Jozy Altidore.
87',substitution,Substitution sub-out Jordan Evans Allen sub-in Ricardo Velasco .
82',yellow-card,Yellow Card Sebastian Giovinco.
80',substitution,Substitution sub-out A. Cooper sub-in Marco Delgado .
78',substitution,Substitution sub-out Sunny sub-in Luke Mulholland .
72',yellow-card,Yellow Card Sunny.
69',substitution,Substitution sub-out Yura Movsisyan sub-in Chad Barrett .
61',substitution,Substitution sub-out Jonathan Osorio sub-in Víctor Vázquez .
53',yellow-card,Yellow Card Steven Beitashour.
45',yellow-card,Yellow Card Nick Hagglund.
31',missed-penalty,Missed Penalty Sebastian Giovinco.
31',penalty-save,Penalty save Nick Rimando.
29',yellow-card,Yellow Card Nick Rimando.
23',yellow-card,Yellow Card Chris Schuler.
