90' + 4',yellow-card,Yellow Card J. Añor.
88',substitution,Substitution sub-out Sandro Ramírez sub-in Charles .
86',yellow-card,Yellow Card Jorge Meré.
82',substitution,Substitution sub-out Nacho Cases sub-in Pablo Fernández .
80',yellow-card,Yellow Card Burgui.
75',substitution,Substitution sub-out Keko sub-in Javi Ontiveros .
73',substitution,Substitution sub-out Carmona sub-in Víctor Rodríguez .
70',yellow-card,Yellow Card Keko.
68',substitution,Substitution sub-out Michael Santos sub-in J. Añor .
61',substitution,Substitution sub-out Lacina Traore sub-in Daniel Arnaud N'Di .
58',yellow-card,Yellow Card Luis Hernández.
45',yellow-card,Yellow Card Sandro Ramírez.
40',assist,Assist Keko.
40',goal,Goal Sandro Ramírez.
21',yellow-card,Yellow Card Pablo Fornals.
