89',substitution,Substitution sub-out Luciano Acosta sub-in Jared Jeffrey .
80',substitution,Substitution sub-out Lloyd Sam sub-in Sean Franklin .
76',substitution,Substitution sub-out Ilsinho sub-in Fabian Herbers .
71',goal,Goal C.J. Sapong.
70',substitution,Substitution sub-out J. Ortiz sub-in Lamar Neagle .
66',yellow-card,Yellow Card Marcelo Sarvas.
59',substitution,Substitution sub-out Jay Simpson sub-in C.J. Sapong .
57',yellow-card,Yellow Card Ilsinho.
27',penalty-goal,Penalty Goal Luciano Acosta.
18',assist,Assist Lloyd Sam.
18',goal,Goal J. Ortiz.
