90' + 2',assist,Assist T. Valencia.
90' + 2',goal,Goal A. Nahuelpan.
85',substitution,Substitution sub-out E. Esterilla sub-in S. Castillo .
83',yellow-card,Yellow Card Leandro Desábato.
81',substitution,Substitution sub-out M. Caicedo sub-in J. Ayovi .
74',yellow-card,Yellow Card M. Banguera.
72',yellow-red,Yellow/Red Sebastian Dubarbier.
61',yellow-card,Yellow Card Daniel Sappa.
59',substitution,Substitution sub-out Augusto Solari sub-in Javier Toledo .
55',yellow-card,Yellow Card Sebastian Dubarbier.
52',goal,Goal Jefferson Mena.
32',yellow-card,Yellow Card T. Valencia.
31',yellow-card,Yellow Card D. Aimar.
