90' + 2',yellow-card,Yellow Card Andreas Pereira.
81',substitution,Substitution sub-out Reyes sub-in Salva Sevilla .
77',substitution,Substitution sub-out Rene Krhin sub-in Bueno .
75',substitution,Substitution sub-out Hernán Pérez sub-in Marc Roca .
49',yellow-card,Yellow Card Dimitri Foulquier.
48',assist,Assist Reyes.
48',goal,Goal Marc Navarro.
46',substitution,Substitution sub-out Franck Tabanou sub-in Gabriel Silva .
46',substitution,Substitution sub-out Jeremie Boga sub-in Ezequiel Ponce .
32',assist,Assist Jurado.
32',goal,Goal Pablo Piatti.
23',goal,Goal Andreas Pereira.
18',yellow-card,Yellow Card Sverrir Ingi Ingason.
11',goal,Goal Reyes.
