90' + 2',assist,Assist Thorgan Hazard.
90' + 2',goal,Goal Patrick Herrmann.
90',substitution,Substitution sub-out Raffael sub-in Patrick Herrmann .
88',substitution,Substitution sub-out Lars Stindl sub-in Josip Drmic .
87',substitution,Substitution sub-out Amir Abrashi sub-in Julian Schuster .
83',substitution,Substitution sub-out Florian Niederlechner sub-in Havard Nielsen .
83',substitution,Substitution sub-out Lukas Kübler sub-in Aleksandar Ignjovski .
78',assist,Assist Mahmoud Dahoud.
78',goal,Goal Raffael.
72',assist,Assist Fabian Johnson.
72',goal,Goal Lars Stindl.
65',substitution,Substitution sub-out Andre Hahn sub-in Fabian Johnson .
56',yellow-card,Yellow Card Lars Stindl.
56',yellow-card,Yellow Card Christian Günter.
